sku_id,week_start,units_sold,revenue,avg_price,promo_days,holiday_days,category,subcategory,unit_cost,list_price,launch_date,promo_flag
SKU0033,2024-04-29,59,170419.73,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-05-06,91,262850.77,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-05-13,75,216635.25,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-05-20,93,268627.70999999996,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-05-27,77,205476.5,2715.655714285714,2,0,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2024-06-03,121,276318.49,2283.62,7,0,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2024-06-10,125,351986.06,2802.062857142857,1,0,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2024-06-17,57,164642.78999999998,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-06-24,99,285958.53,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-07-01,110,317731.7,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-07-08,121,349504.87,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-07-15,85,245519.95,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-07-22,91,262850.77,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-07-29,153,441935.91,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-08-05,112,323508.64,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-08-12,151,436158.97,2888.47,0,1,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-08-19,142,410162.74,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-08-26,149,430382.03,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-09-02,129,372612.63,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-09-09,121,349504.87,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-09-16,153,441935.91000000003,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-09-23,191,551697.77,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-09-30,187,540143.89,2888.47,0,1,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-10-07,180,519924.60000000003,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-10-14,140,404385.80000000005,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-10-21,138,398608.86,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-10-28,167,482374.49,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-11-04,282,724426.45,2629.2485714285713,3,0,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2024-11-11,226,533639.51,2456.434285714286,5,0,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2024-11-18,184,531478.48,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-11-25,151,436158.97,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-12-02,114,329285.58,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-12-09,224,647017.28,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2024-12-16,174,427592.83999999997,2629.2485714285713,3,0,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2024-12-23,457,1043616.05,2283.62,7,1,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2024-12-30,138,357479.32,2715.655714285714,2,1,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2025-01-06,165,476597.55,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-01-13,141,407274.27,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-01-20,167,482374.49,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-01-27,154,444824.38,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-02-03,194,560363.1799999999,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-02-10,139,401497.33,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-02-17,189,545920.83,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-02-24,151,436158.97,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-03-03,221,638351.87,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-03-10,118,340839.46,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-03-17,107,309066.29,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-03-24,98,283070.06,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-03-31,144,415939.68,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-04-07,142,410162.74,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-04-14,119,343727.93,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-04-21,89,257073.83,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-04-28,158,456378.26,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-05-05,126,363947.22000000003,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-05-12,129,372612.63,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-05-19,94,271516.18,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-05-26,151,410150.58,2802.062857142857,1,0,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2025-06-02,196,447590.24999999994,2283.62,7,0,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2025-06-09,151,393214.88,2715.655714285714,2,0,Decor,Rugs,1426.54,2888.47,2024-03-05,1
SKU0033,2025-06-16,99,285958.53,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-06-23,110,317731.7,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-06-30,111,320620.17000000004,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-07-07,138,398608.86,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-07-14,91,262850.77,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-07-21,141,407274.26999999996,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-07-28,107,309066.29,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-08-04,163,470820.61,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-08-11,143,413051.21,2888.47,0,1,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-08-18,137,395720.39,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0033,2025-08-25,167,482374.49,2888.47,0,0,Decor,Rugs,1426.54,2888.47,2024-03-05,0
SKU0034,2024-05-06,35,197617.7,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-05-13,170,959857.4,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-05-20,161,909041.42,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-05-27,187,968329.57,5261.545714285714,2,0,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2024-06-03,381,1638245.7,4299.86,7,0,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2024-06-10,195,1053890.21,5453.882857142858,1,0,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2024-06-17,163,920333.86,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-06-24,147,829994.3400000001,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-07-01,161,909041.42,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-07-08,189,1067135.58,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-07-15,209,1180059.98,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-07-22,161,909041.42,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-07-29,132,745301.0399999999,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-08-05,176,993734.72,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-08-12,210,1185706.2,5646.22,0,1,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-08-19,221,1247814.62,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-08-26,174,982442.28,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-09-02,173,976796.06,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-09-09,270,1524479.4,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-09-16,231,1304276.82,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-09-23,151,852579.22,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-09-30,283,1597880.26,5646.22,0,1,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-10-07,213,1202644.86,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-10-14,268,1513186.96,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-10-21,234,1321215.48,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-10-28,320,1806790.4,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-11-04,385,1936834.9,5069.208571428571,3,0,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2024-11-11,355,1623387.51,4684.534285714285,5,0,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2024-11-18,271,1530125.62,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-11-25,237,1338154.14,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-12-02,313,1767266.8599999999,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-12-09,309,1744681.98,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2024-12-16,426,2086201.81,5069.208571428571,3,0,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2024-12-23,630,2708910.21,4299.86,7,1,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2024-12-30,365,1895267.71,5261.545714285714,2,1,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2025-01-06,305,1722097.0999999999,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-01-13,270,1524479.4,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-01-20,336,1897129.92,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-01-27,296,1671281.12,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-02-03,233,1315569.26,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-02-10,215,1213937.3,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-02-17,254,1434139.88,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-02-24,287,1620465.1400000001,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-03-03,246,1388970.12,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-03-10,310,1750328.2,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-03-17,306,1727743.32,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-03-24,256,1445432.32,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-03-31,227,1281691.94,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-04-07,192,1084074.24,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-04-14,226,1276045.72,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-04-21,228,1287338.16,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-04-28,262,1479309.64,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-05-05,203,1146182.6600000001,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-05-12,171,965503.62,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-05-19,172,971149.84,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-05-26,202,1079950.13,5453.882857142858,1,0,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2025-06-02,473,2033832.59,4299.86,7,0,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2025-06-09,241,1224756.4,5261.545714285714,2,0,Furniture,Tables,3600.22,5646.22,2024-05-12,1
SKU0034,2025-06-16,167,942918.74,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-06-23,179,1010673.38,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-06-30,168,948564.96,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-07-07,193,1089720.46,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-07-14,196,1106659.12,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-07-21,292,1648696.24,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-07-28,180,1016319.6,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-08-04,183,1033258.26,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-08-11,283,1597880.26,5646.22,0,1,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-08-18,190,1072781.8,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0034,2025-08-25,206,1163121.32,5646.22,0,0,Furniture,Tables,3600.22,5646.22,2024-05-12,0
SKU0035,2023-11-13,43,204569.49000000002,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2023-11-20,245,943458.25,3850.85,7,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2023-11-27,186,809635.83,4627.918571428571,1,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2023-12-04,209,994302.87,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2023-12-11,94,447198.42,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2023-12-18,218,891160.36,4109.872857142857,5,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2023-12-25,241,928054.85,3850.85,7,1,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2024-01-01,136,647010.48,4757.43,0,1,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-01-08,164,780218.52,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-01-15,149,708857.0700000001,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-01-22,117,556619.31,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-01-29,109,518559.87,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-02-05,132,627980.76,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-02-12,93,442440.99,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-02-19,95,451955.85,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-02-26,90,428168.7,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-03-04,99,470985.57,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-03-11,135,642253.0499999999,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-03-18,75,356807.25,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-03-25,118,561376.74,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-04-01,111,528074.73,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-04-08,107,509045.01,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-04-15,128,608951.04,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-04-22,116,551861.88,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-04-29,95,451955.85000000003,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-05-06,146,694584.78,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-05-13,110,523317.3,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-05-20,126,599436.18,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-05-27,217,974341.19,4498.407142857143,2,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2024-06-03,307,1182210.95,3850.85,7,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2024-06-10,154,690941.54,4627.918571428571,1,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2024-06-17,121,575649.03,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-06-24,150,713614.5,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-07-01,225,1070421.75,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-07-08,156,742159.0800000001,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-07-15,176,837307.68,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-07-22,233,1108481.19,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-07-29,215,1022847.4500000001,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-08-05,227,1079936.6099999999,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-08-12,244,1160812.92,4757.43,0,1,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-08-19,168,799248.24,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-08-26,186,884881.98,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-09-02,235,1117996.05,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-09-09,196,932456.28,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-09-16,202,961000.86,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-09-23,228,1084694.04,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-09-30,215,1022847.45,4757.43,0,1,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-10-07,215,1022847.45,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-10-14,173,823035.39,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-10-21,136,647010.48,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-10-28,160,761188.8,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-11-04,273,1181829.57,4368.895714285714,3,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2024-11-11,421,1652031.56,4109.872857142857,5,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2024-11-18,157,746916.51,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-11-25,155,737401.65,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-12-02,172,818277.9600000001,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-12-09,94,447198.42000000004,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2024-12-16,179,789932.53,4368.895714285714,3,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2024-12-23,277,1066685.45,3850.85,7,1,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2024-12-30,230,950062.67,4498.407142857143,2,1,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2025-01-06,171,813520.53,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-01-13,166,789733.38,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-01-20,205,975273.15,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-01-27,152,723129.36,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-02-03,125,594678.75,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-02-10,138,656525.34,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-02-17,158,751673.9400000001,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-02-24,117,556619.31,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-03-03,155,737401.65,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-03-10,141,670797.63,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-03-17,174,827792.82,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-03-24,129,613708.47,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-03-31,139,661282.77,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-04-07,155,737401.65,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-04-14,118,561376.74,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-04-21,177,842065.11,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-04-28,154,732644.22,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-05-05,139,661282.77,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-05-12,112,532832.16,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-05-19,114,542347.02,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-05-26,188,876265.24,4627.918571428571,1,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2025-06-02,226,870292.1,3850.85,7,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2025-06-09,259,1093467.62,4498.407142857143,2,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,1
SKU0035,2025-06-16,132,627980.76,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-06-23,184,875367.12,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-06-30,180,856337.4,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-07-07,246,1170327.78,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-07-14,156,742159.08,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-07-21,269,1279748.67,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-07-28,179,851579.97,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-08-04,192,913426.5599999999,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-08-11,247,1175085.21,4757.43,0,1,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-08-18,203,965758.29,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0035,2025-08-25,149,708857.07,4757.43,0,0,Decor,Wall Art,2738.12,4757.43,2023-11-16,0
SKU0036,2025-06-16,77,108690.12,1411.56,0,0,Small Appliances,Climate,564.8,1411.56,2025-06-19,0
SKU0036,2025-06-23,128,180679.68,1411.56,0,0,Small Appliances,Climate,564.8,1411.56,2025-06-19,0
SKU0036,2025-06-30,139,196206.84000000003,1411.56,0,0,Small Appliances,Climate,564.8,1411.56,2025-06-19,0
SKU0036,2025-07-07,119,167975.64,1411.56,0,0,Small Appliances,Climate,564.8,1411.56,2025-06-19,0
SKU0036,2025-07-14,131,184914.36000000002,1411.56,0,0,Small Appliances,Climate,564.8,1411.56,2025-06-19,0
